# step msd_x msd_y msd_z msd_total (Ang^2)
# TimeStep c_msd_Na[1] c_msd_Na[2] c_msd_Na[3] c_msd_Na[4]
58800 8.44511 8.64604 9.86215 26.9533
58900 8.6295 9.34761 9.65619 27.6333
59000 8.99447 9.19367 9.84071 28.0289
59100 8.97055 9.51436 9.16277 27.6477
59200 8.70751 9.44487 9.30414 27.4565
59300 8.9794 9.20954 8.92004 27.109
59400 8.86173 9.28519 9.51178 27.6587
59500 8.84557 9.43389 9.43587 27.7153
59600 8.37003 9.43761 9.20068 27.0083
59700 8.34491 8.6895 9.27354 26.3079
59800 9.18285 8.59366 9.29914 27.0756
59900 9.25111 8.80854 9.23894 27.2986
60000 8.73684 9.1846 9.10735 27.0288
60100 8.73092 9.42288 8.78698 26.9408
60200 8.69207 8.79446 9.02558 26.5121
60300 8.50656 9.24913 9.24509 27.0008
60400 8.91727 8.71553 9.15245 26.7853
60500 9.24857 9.15092 8.98731 27.3868
60600 8.73041 9.06115 9.04192 26.8335
60700 8.60891 8.85823 9.19091 26.6581
60800 8.92147 9.69297 9.63121 28.2456
60900 8.87772 9.46791 9.34314 27.6888
61000 9.31036 9.50134 9.49592 28.3076
61100 9.52518 9.50514 9.56844 28.5988
61200 9.58535 9.48874 9.61849 28.6926
61300 10.1937 9.46877 10.2363 29.8988
61400 10.2459 9.65781 10.17 30.0738
61500 10.4238 10.2447 10.1284 30.7969
61600 10.3294 10.017 10.1956 30.5421
61700 10.4611 10.2235 10.7338 31.4184
61800 10.8502 10.1252 10.5965 31.5718
61900 10.8638 10.2846 10.1127 31.2611
62000 10.8339 9.98017 9.88226 30.6963
62100 10.7218 10.2694 10.163 31.1541
62200 10.6195 10.0058 9.68539 30.3107
62300 10.0765 10.3388 10.2324 30.6477
62400 10.0016 10.1896 10.3271 30.5182
62500 10.3179 10.1698 10.8785 31.3662
62600 10.4829 10.9647 10.9059 32.3535
62700 10.1944 10.9835 10.6779 31.8558
62800 9.9026 10.508 10.6415 31.0521
62900 9.66459 10.0076 10.6769 30.3491
63000 9.62238 10.0097 10.6181 30.2502
63100 9.98904 10.0087 10.6271 30.6248
63200 10.0662 9.99011 10.9791 31.0354
63300 9.96469 10.0842 10.9059 30.9548
63400 9.58255 9.96673 10.7365 30.2857
63500 9.80551 9.75753 10.6917 30.2547
63600 9.39229 10.1098 11.0359 30.538
63700 9.78675 10.0041 10.6478 30.4387
63800 9.679 10.0087 10.9379 30.6256
63900 10.0733 10.155 10.7764 31.0047
64000 10.0144 10.107 10.0591 30.1805
64100 10.107 9.92655 10.7386 30.7722
64200 10.4087 9.63673 10.6182 30.6637
64300 9.98281 10.094 10.3402 30.417
64400 10.1597 9.92404 10.3004 30.3842
64500 10.1369 10.0464 10.2111 30.3943
64600 10.0639 9.77842 10.797 30.6393
64700 10.4302 10.2459 10.8861 31.5622
64800 10.2331 10.1809 10.8905 31.3045
64900 10.1541 10.6357 10.9421 31.7318
65000 10.2403 10.7003 10.7309 31.6715
65100 10.2224 11.2038 10.9119 32.338
65200 10.6295 11.3558 10.7484 32.7338
65300 10.9251 11.709 10.5036 33.1377
65400 11.0564 10.7896 10.6675 32.5136
65500 10.8166 11.4344 10.8845 33.1355
65600 10.7277 11.4718 10.8983 33.0978
65700 10.8184 11.1366 10.8833 32.8383
65800 10.6001 11.9263 11.3063 33.8327
65900 11.0277 11.7204 11.2758 34.0239
66000 11.4066 11.8589 11.2701 34.5356
66100 11.2653 11.8827 11.2929 34.4408
66200 11.1842 11.483 11.244 33.9112
66300 11.384 11.746 11.0349 34.1649
66400 11.0169 12.4253 11.3464 34.7886
66500 11.1457 12.3311 11.0349 34.5117
66600 10.8604 12.4794 11.4304 34.7701
66700 10.861 12.2167 11.2638 34.3415
66800 11.0967 12.001 11.0055 34.1032
66900 11.3591 11.9867 11.4749 34.8207
67000 11.1295 11.6174 11.6487 34.3957
67100 10.5771 12.0218 11.4232 34.0221
67200 10.7381 11.6816 11.6105 34.0303
67300 10.7106 12.448 12.326 35.4846
67400 10.8589 12.493 12.0886 35.4405
67500 10.9038 12.4786 12.014 35.3964
67600 11.0336 11.9905 11.8458 34.8699
67700 11.1037 12.0866 11.8542 35.0444
67800 10.9042 11.8838 11.7854 34.5734
67900 10.8124 11.9676 11.5335 34.3135
68000 11.1991 12.2731 11.8096 35.2819
68100 11.0858 12.1591 11.4358 34.6807
68200 11.1399 12.2668 11.5312 34.9379
68300 11.3969 12.4212 11.5536 35.3716
68400 11.0262 12.2027 11.4851 34.714
68500 11.2744 12.7222 11.9141 35.9107
68600 11.329 12.9206 11.8581 36.1077
68700 11.3938 12.3118 11.7771 35.4827
68800 11.5206 12.432 11.4196 35.3722
68900 11.7555 12.7147 11.6178 36.088
69000 11.7626 12.2804 10.8985 34.9416
69100 11.7187 12.6442 11.1845 35.5474
69200 11.724 12.7816 10.9946 35.5002
69300 11.1602 12.4535 11.4319 35.0456
69400 11.0318 12.427 12.1766 35.6354
69500 11.3215 12.3258 11.3888 35.0361
69600 11.3371 13.0406 12.2679 36.6456
69700 10.8914 12.7311 11.6348 35.2573
69800 11.5777 13.0587 12.4342 37.0707
69900 12.1824 13.4327 12.0769 37.692
70000 11.4588 13.0172 11.9303 36.4064
70100 11.1283 13.4355 12.3511 36.9149
70200 11.3821 13.5742 12.3165 37.2728
70300 11.2163 13.5978 12.46 37.2741
70400 10.9415 13.3987 12.2405 36.5808
70500 10.5962 13.5301 12.4428 36.5691
70600 11.359 13.2245 12.3257 36.9093
70700 11.5526 13.903 11.9694 37.425
70800 11.3303 13.9533 12.1635 37.4471
70900 11.315 13.7781 12.4682 37.5613
71000 11.2239 13.8006 12.3357 37.3602
71100 11.7085 13.3031 12.2593 37.2708
71200 11.2303 13.3445 12.3317 36.9065
71300 10.9241 13.9163 12.6775 37.5179
71400 11.7302 13.9665 11.9196 37.6163
71500 11.7337 14.1395 12.346 38.2192
71600 11.7083 13.8264 11.8419 37.3767
71700 11.588 13.699 12.1696 37.4566
71800 11.8854 13.888 12.6322 38.4056
71900 11.584 13.7867 12.5738 37.9446
72000 11.4102 13.9616 12.3354 37.7072
72100 12.0323 13.8012 12.7198 38.5533
72200 11.8046 14.2675 12.52 38.5921
72300 12.092 14.7351 12.2048 39.0319
72400 11.9662 14.2072 11.9508 38.1243
72500 12.2581 14.287 12.7131 39.2583
72600 12.3906 13.9542 12.3246 38.6693
72700 12.8605 14.4432 12.807 40.1106
72800 12.5451 15.0338 12.9977 40.5766
72900 13.0448 14.8723 13.2935 41.2105
73000 12.3707 14.5706 13.2984 40.2397
73100 12.833 15.3391 13.8164 41.9886
73200 12.6645 14.6364 13.5062 40.807
73300 12.9496 15.9149 13.2519 42.1165
73400 12.7824 15.1749 13.6333 41.5906
73500 12.4356 15.1821 13.2573 40.875
73600 12.4289 15.1205 13.2211 40.7705
73700 12.814 14.9384 13.5697 41.3221
73800 12.9891 14.8189 13.5853 41.3932
73900 13.1098 14.7457 13.9743 41.8297
74000 12.5065 15.6703 13.3878 41.5646
74100 12.6304 15.5358 13.4922 41.6584
74200 12.4962 14.9519 13.4613 40.9094
74300 12.8393 15.5486 13.3819 41.7698
74400 12.2054 15.237 13.3741 40.8165
74500 12.8242 15.1918 13.7016 41.7176
74600 12.8657 15.2964 13.597 41.7592
74700 12.4621 15.5824 13.1782 41.2227
74800 12.8976 16.1292 13.4811 42.508
74900 12.9909 15.8074 13.9425 42.7408
75000 13.2091 15.8978 13.6934 42.8003
75100 12.4309 16.1727 13.8623 42.4659
75200 13.0355 15.3933 13.9482 42.377
75300 12.2447 15.4724 13.6078 41.3249
75400 12.3615 15.7082 13.7756 41.8454
75500 12.2474 15.7597 14.0676 42.0747
75600 12.6081 15.1492 14.1025 41.8598
75700 12.5572 16.1167 14.0001 42.6741
75800 12.8505 15.8727 14.4876 43.2107
75900 12.7346 16.0822 14.1456 42.9624
76000 13.4478 16.2808 13.3082 43.0368
76100 13.2809 16.2819 13.3118 42.8747
76200 13.3204 16.2446 14.0185 43.5835
76300 12.8068 16.2929 13.8759 42.9756
76400 12.0246 15.6816 13.8063 41.5125
76500 11.9721 15.6428 14.314 41.9289
76600 12.1017 15.5786 14.4378 42.1181
76700 12.0277 15.9929 14.5481 42.5686
76800 12.8338 16.0341 14.5288 43.3967
76900 12.8194 16.543 14.3035 43.6658
77000 12.9923 16.1327 15.1998 44.3248
77100 12.9989 16.1596 14.1791 43.3376
77200 13.1743 16.0556 14.4101 43.64
77300 13.191 15.9602 15.087 44.2383
77400 13.3899 15.6414 15.2698 44.3011
77500 13.4501 16.398 14.8546 44.7027
77600 13.5615 16.2182 14.3578 44.1375
77700 13.9363 16.2356 14.3405 44.5124
77800 13.5067 15.8256 14.6434 43.9757
77900 14.0459 15.6638 14.2879 43.9976
78000 13.8121 16.6238 14.7968 45.2327
78100 13.7922 16.6964 14.7028 45.1914
78200 13.6806 16.0546 14.8265 44.5617
78300 13.6703 16.1491 14.9058 44.7252
78400 13.7793 15.6273 15.2665 44.6731
78500 13.7339 15.234 15.1603 44.1283
78600 13.4423 15.1941 15.0006 43.637
78700 13.6124 16.4575 14.8236 44.8935
78800 13.1567 16.9409 14.8995 44.9971
78900 13.3011 16.2626 14.5286 44.0922
79000 13.3552 15.659 14.6476 43.6619
79100 13.0595 15.8624 14.8392 43.7612
79200 13.1726 15.8727 14.8863 43.9317
79300 13.2641 15.7369 14.838 43.839
79400 13.5253 15.7446 14.7838 44.0537
79500 13.0978 16.0257 14.4911 43.6147
79600 13.6069 16.4734 14.8317 44.912
79700 13.49 15.6565 15.2155 44.362
79800 13.4961 15.871 15.0089 44.376
79900 13.8583 16.1663 15.0385 45.063
80000 13.7822 16.4303 14.7611 44.9736
80100 13.7245 16.1178 14.8381 44.6804
80200 13.3573 15.5228 14.7237 43.6038
80300 13.6434 15.8675 14.2876 43.7985
80400 13.2276 15.5321 14.189 42.9487
80500 13.4946 15.911 14.7882 44.1939
80600 12.9395 16.2414 14.7599 43.9408
80700 13.6289 16.049 14.736 44.414
80800 13.6951 16.5361 14.6789 44.9101
80900 14.1072 16.187 14.4443 44.7385
81000 13.6704 16.2577 15.0345 44.9626
81100 14.114 15.624 14.7005 44.4385
81200 13.8465 16.2375 14.6245 44.7085
81300 13.7253 16.3326 14.7371 44.795
81400 13.7564 16.4021 14.9332 45.0918
81500 13.6836 16.1152 14.6762 44.475
81600 13.7926 16.735 14.4252 44.9529
81700 13.9839 16.5219 14.244 44.7499
81800 13.8553 15.8306 15.1467 44.8325
81900 13.8463 16.1006 14.8312 44.7781
82000 13.3397 16.4051 14.9812 44.726
82100 13.0434 15.6717 14.5586 43.2737
82200 13.6442 15.5961 14.6192 43.8594
82300 14.2643 15.9632 14.2882 44.5157
82400 13.5441 15.9624 14.6877 44.1942
82500 14.1294 16.0061 14.844 44.9795
82600 14.1981 15.8268 14.8479 44.8728
82700 13.3992 15.7701 14.676 43.8453
82800 13.1332 16.1349 15.3826 44.6507
82900 13.1381 16.1294 15.3257 44.5933
83000 13.6264 15.9914 15.0833 44.701
83100 12.9179 16.2646 14.9811 44.1635
83200 12.9529 15.7197 14.6762 43.3489
83300 12.7778 15.3236 15.1703 43.2718
83400 12.9028 16.2346 14.9053 44.0427
83500 13.1643 16.0931 14.7374 43.9948
83600 13.1904 16.0615 14.6024 43.8542
83700 12.8399 16.3695 14.2345 43.4439
83800 13.4089 15.9083 15.0876 44.4048
83900 13.1748 16.4649 14.8742 44.514
84000 13.5517 16.5181 14.6404 44.7103
84100 13.1558 16.1126 14.7858 44.0542
84200 13.602 16.8384 15.2903 45.7308
84300 13.4926 16.2384 15.0371 44.768
84400 13.2936 16.5199 15.1948 45.0084
84500 13.544 16.4 15.5235 45.4675
84600 14.1074 16.3232 15.1528 45.5833
84700 14.1403 16.2486 15.1411 45.53
84800 13.9209 16.0257 15.7724 45.719
84900 14.0188 15.9537 15.7245 45.697
85000 13.6489 15.9784 15.6757 45.3031
85100 13.3827 15.7236 15.6807 44.7871
85200 14.3796 15.7971 15.1262 45.3029
85300 14.3015 15.8596 16.0607 46.2217
85400 13.7652 16.3736 15.4257 45.5645
85500 13.6728 16.0988 15.4314 45.203
85600 13.8172 15.8345 15.8794 45.5312
85700 14.0139 15.5576 15.5155 45.087
85800 13.6311 15.744 15.816 45.1911
85900 13.8838 15.3618 15.7534 44.9989
86000 14.0002 15.5554 15.8037 45.3593
86100 13.4554 16.324 16.0077 45.7872
86200 13.0244 16.1231 15.8296 44.9771
86300 13.6297 15.9576 16.4147 46.002
86400 13.9852 16.5643 16.3356 46.8852
86500 13.7219 16.0101 16.6335 46.3655
86600 13.9841 16.2854 16.5604 46.8299
86700 13.8053 15.5239 15.9122 45.2414
86800 14.048 15.5072 15.6176 45.1728
86900 14.1766 15.6375 15.4957 45.3098
87000 14.2616 16.124 15.3856 45.7713
87100 14.0058 16.7211 15.8454 46.5724
87200 14.2571 16.3305 15.2421 45.8297
87300 13.9437 15.985 15.136 45.0646
87400 14.678 15.8817 14.6876 45.2473
87500 14.6221 15.9285 15.3795 45.93
87600 14.844 16.1406 15.7125 46.6971
87700 14.3777 15.6633 15.707 45.748
87800 14.1252 15.7343 16.0409 45.9005
87900 13.7508 15.6322 15.4263 44.8093
88000 14.3232 16.5866 15.7868 46.6966
88100 14.5679 16.3724 16.2914 47.2317
88200 14.3095 16.1371 15.5471 45.9937
88300 13.5915 16.5806 15.7915 45.9636
88400 13.6688 16.2141 15.1128 44.9957
88500 14.4952 16.8581 15.6188 46.972
88600 14.3677 16.0284 15.878 46.2741
88700 14.5314 16.2298 15.8221 46.5833
88800 13.9838 16.5243 15.9871 46.4952
88900 14.2574 16.5771 16.1241 46.9586
89000 14.0543 15.2323 16.1966 45.4831
89100 13.8653 16.0749 15.6779 45.6181
89200 13.8389 15.831 15.6851 45.355
89300 14.0094 15.6464 15.8845 45.5403
89400 14.2816 16.0096 15.5127 45.8039
89500 14.8546 17.0471 15.9548 47.8565
89600 14.3445 16.6579 15.7672 46.7696
89700 14.7503 16.5691 15.6304 46.9498
89800 14.5757 16.3367 16.4099 47.3223
89900 14.6163 16.0426 16.7512 47.4101
90000 14.9697 16.0884 16.1458 47.2038
90100 14.7419 16.0443 16.0818 46.868
90200 14.9601 15.7204 15.5525 46.233
90300 14.6591 16.2422 15.6264 46.5278
90400 15.1149 15.8966 15.1315 46.143
90500 14.8432 15.944 15.7397 46.5269
90600 15.4112 15.7986 15.4826 46.6923
90700 14.6061 15.6398 15.2086 45.4544
90800 14.2613 15.2124 15.8563 45.33
90900 14.3218 15.2477 16.5035 46.073
91000 14.716 15.7831 15.5647 46.0638
91100 14.5497 15.5575 15.7689 45.8761
91200 14.3692 15.695 16.2892 46.3533
91300 14.1078 15.9496 16.6793 46.7367
91400 14.1623 16.1668 17.235 47.564
91500 14.2066 15.966 17.081 47.2536
91600 14.8892 15.537 16.5461 46.9723
91700 14.7699 15.3078 16.6167 46.6944
91800 14.8006 15.425 16.9788 47.2044
91900 15.0614 15.0218 17.1717 47.2549
92000 15.7204 15.532 17.1534 48.4058
92100 15.8868 15.3352 16.9014 48.1234
92200 16.3722 15.2859 17.2799 48.9379
92300 15.8023 15.4566 16.6952 47.954
92400 16.4186 15.6703 16.7727 48.8617
92500 16.4711 15.3812 16.836 48.6883
92600 15.7821 15.0579 16.3921 47.2321
92700 16.3063 15.6691 15.9043 47.8797
92800 15.8971 14.8704 15.6081 46.3756
92900 16.0685 15.5025 16.5077 48.0787
93000 15.9025 15.5696 16.2249 47.6969
93100 15.858 15.5804 16.2069 47.6454
93200 15.7634 15.2913 16.5644 47.6191
93300 15.6943 15.6159 16.296 47.6062
93400 15.2877 16.0923 16.1172 47.4972
93500 15.3396 15.6005 17.2177 48.1578
93600 15.6187 16.0456 17.1762 48.8404
93700 15.9992 16.4957 17.1818 49.6767
93800 16.1018 16.4599 16.8514 49.4131
93900 15.7804 16.1648 16.3157 48.2609
94000 16.1567 16.1015 16.4757 48.7339
94100 15.4482 15.6911 16.5688 47.7082
94200 16.4491 16.1341 16.951 49.5343
94300 16.2238 15.1921 17.0373 48.4532
94400 15.9892 15.5104 17.2386 48.7382
94500 15.9413 15.3813 16.6847 48.0073
94600 16.3008 15.8925 16.4558 48.6492
94700 16.2529 15.0344 17.1666 48.4539
94800 16.519 15.7021 16.3079 48.529
94900 15.7154 16.0001 16.8477 48.5632
95000 15.1619 16.3809 17.1488 48.6916
95100 15.464 15.9459 17.3777 48.7876
95200 15.3407 15.8357 17.3793 48.5557
95300 15.4787 16.0279 17.8931 49.3998
95400 15.882 16.0841 18.4952 50.4612
95500 15.5748 15.8152 18.1102 49.5002
95600 15.7016 16.2789 18.1556 50.1361
95700 16.1421 15.9544 18.5678 50.6644
95800 15.8114 16.2599 18.4166 50.4879
95900 15.8463 16.4366 18.2908 50.5737
96000 15.3746 16.1769 18.3913 49.9427
96100 15.7247 17.1519 18.7444 51.621
96200 15.9967 16.6212 18.7814 51.3992
96300 15.9171 17.0802 18.6921 51.6894
96400 15.9745 17.3906 17.8502 51.2153
96500 16.2438 16.2352 18.1152 50.5942
96600 15.8716 15.9987 17.558 49.4283
96700 15.7005 16.2773 17.3724 49.3502
96800 16.1975 16.5878 18.0324 50.8176
96900 15.5205 17.061 17.9352 50.5167
97000 15.7064 16.6754 17.8013 50.1831
97100 15.6279 17.1417 17.8913 50.6609
97200 15.8008 16.5949 17.6543 50.05
97300 15.8669 16.8441 17.99 50.701
97400 16.1756 16.9554 18.0661 51.197
97500 15.9587 17.5806 17.7601 51.2994
97600 16.4026 17.4619 17.521 51.3855
97700 16.2553 17.5 17.4983 51.2536
97800 16.0403 16.8071 17.296 50.1435
97900 16.0791 16.1008 17.0377 49.2176
98000 16.8145 16.3213 16.9234 50.0592
98100 16.9116 16.7326 17.4811 51.1254
98200 16.6266 17.0372 17.7844 51.4482
98300 16.4549 16.4086 17.5196 50.3831
98400 16.3518 16.766 17.469 50.5869
98500 17.133 17.4101 17.5667 52.1098
98600 16.9695 17.2628 17.7964 52.0287
98700 17.257 17.4344 17.7402 52.4316
98800 17.0367 16.8813 17.5589 51.477
98900 17.7414 16.6286 18.1832 52.5532
99000 17.1393 16.7295 18.0283 51.8971
99100 17.2958 16.2984 17.6022 51.1964
99200 17.4962 16.7638 17.4471 51.7071
99300 17.0669 16.3941 17.3201 50.7811
99400 16.9315 16.7731 17.6621 51.3667
99500 16.8217 16.2357 17.7954 50.8527
99600 17.6132 17.0194 17.9621 52.5947
99700 17.269 17.3197 17.9286 52.5174
99800 17.6083 16.7373 17.3142 51.6598
99900 17.5159 17.4927 17.5025 52.5111
100000 17.544 17.0284 17.6275 52.1999
100100 17.4375 16.9314 17.7393 52.1082
100200 17.1569 16.869 17.7795 51.8054
100300 17.7398 16.422 16.8237 50.9855
100400 17.9832 16.4974 17.5731 52.0536
100500 17.4414 16.1505 17.3501 50.942
100600 18.1769 16.5576 17.3084 52.0429
100700 18.5629 17.1281 17.319 53.01
100800 18.548 17.2683 17.3862 53.2025
100900 19.329 16.4609 17.0658 52.8556
101000 19.1202 16.3788 16.6499 52.1489
101100 19.4682 16.4943 16.9936 52.9561
101200 19.5551 16.9814 17.2356 53.7721
101300 19.3516 17.0378 17.6034 53.9927
101400 19.5211 17.2404 17.1295 53.891
101500 19.4918 16.6921 17.343 53.5268
101600 18.7771 16.7228 16.8162 52.3161
101700 19.6258 16.7571 16.9164 53.2993
101800 19.6161 16.3391 17.0481 53.0033
101900 19.2187 16.9416 16.9814 53.1417
102000 19.195 16.5691 17.091 52.8551
102100 19.205 16.6551 17.922 53.7822
102200 19.3674 16.9343 17.264 53.5657
102300 19.1166 16.6449 17.084 52.8455
102400 19.2857 16.7246 17.037 53.0473
102500 19.8049 16.7522 17.0379 53.5949
102600 19.3192 16.6356 17.2979 53.2527
102700 20.1771 16.3456 17.2896 53.8124
102800 19.8562 16.6901 17.2794 53.8257
102900 19.6474 16.615 17.3029 53.5653
103000 19.0629 16.9067 17.7381 53.7077
103100 19.8882 16.4749 17.3255 53.6885
103200 19.6189 16.5666 17.1827 53.3682
103300 19.5981 17.0135 16.6019 53.2135
103400 19.3058 16.3417 17.2466 52.894
103500 19.761 16.3801 16.6938 52.8349
103600 19.9326 16.1696 16.6869 52.7891
103700 19.5803 16.4318 16.5988 52.6109
103800 19.3871 16.9228 16.4747 52.7846
103900 19.4126 16.6403 16.9697 53.0226
104000 19.4961 16.5323 16.9302 52.9587
104100 19.0992 16.7131 17.4137 53.226
104200 19.5676 16.9525 17.1196 53.6398
104300 19.5283 16.7231 17.0013 53.2527
104400 19.6167 16.0427 17.1814 52.8408
104500 19.3995 16.3611 17.5681 53.3287
104600 19.5838 16.6787 17.7154 53.9779
104700 19.7838 16.4646 17.5135 53.7619
104800 19.6694 16.2445 16.4426 52.3565
104900 19.795 16.2897 16.6811 52.7657
105000 18.8705 16.0693 16.7752 51.715
105100 19.3698 16.931 17.2132 53.5139
105200 18.9306 16.4045 17.019 52.354
105300 19.7342 16.4538 17.6431 53.831
105400 19.8209 16.4081 16.5425 52.7715
105500 20.148 16.4408 17.2321 53.8209
105600 19.5938 16.2612 17.5704 53.4254
105700 19.7913 16.355 17.0733 53.2197
105800 20.2314 16.1962 16.8305 53.2581
105900 19.4011 16.9003 17.3855 53.687
106000 19.0458 16.7934 17.6335 53.4727
106100 19.287 16.5471 17.0927 52.9268
106200 19.2122 16.9262 17.314 53.4524
106300 19.97 16.2697 17.1638 53.4036
106400 20.338 16.7966 16.9921 54.1267
106500 19.2758 16.3797 17.2071 52.8626
106600 19.8273 16.3836 16.7346 52.9454
106700 19.6831 16.2781 16.8228 52.784
106800 19.5287 16.633 16.8042 52.966
106900 19.9783 16.7919 16.6072 53.3775
107000 19.103 16.8198 17.3565 53.2793
107100 19.905 16.4333 17.2923 53.6307
107200 19.787 16.803 17.5064 54.0964
107300 19.6704 16.9314 17.5263 54.1281
107400 20.3531 16.8163 17.8053 54.9746
107500 19.7311 16.1078 17.9552 53.794
107600 19.6979 16.5677 17.0857 53.3513
107700 19.8544 16.8772 17.6026 54.3342
107800 19.8822 17.2765 17.1691 54.3278
107900 20.1356 17.6606 17.2877 55.0839
108000 19.9285 17.0314 18.1018 55.0617
108100 19.719 16.6027 17.1522 53.4739
108200 20.0568 16.6368 17.4216 54.1152
108300 19.7794 16.728 17.2998 53.8072
108400 20.1193 16.8979 17.6398 54.657
108500 19.872 16.8372 17.1583 53.8675
108600 20.3034 16.3946 17.2207 53.9188
108700 19.2194 16.4178 17.8977 53.5349
108800 19.1877 16.5723 18.079 53.839
108900 19.5742 16.9946 17.9128 54.4816
109000 19.5638 16.8977 17.4038 53.8653
109100 19.7215 16.4095 17.5345 53.6654
109200 20.0509 16.4863 17.1254 53.6626
109300 19.776 15.8436 17.2712 52.8908
109400 19.6841 16.5194 17.33 53.5335
109500 19.5869 16.5668 17.604 53.7577
109600 20.3528 16.6246 17.6564 54.6338
109700 20.3029 16.3102 17.1671 53.7802
109800 20.4428 17.0183 17.6754 55.1364
109900 20.4721 16.6488 18.0785 55.1994
110000 20.6415 17.1199 17.7538 55.5152
110100 20.3263 16.7045 17.4308 54.4617
110200 20.2822 15.994 17.7948 54.071
110300 20.7358 16.7346 18.0856 55.556
110400 20.5009 16.4239 17.9238 54.8486
110500 21.2725 16.3289 17.1613 54.7627
110600 21.192 17.6246 17.1745 55.9911
110700 21.0477 17.3337 17.0239 55.4053
110800 20.5623 17.5684 16.9277 55.0584
110900 20.6813 16.8873 17.5796 55.1482
111000 20.2798 16.7882 17.6157 54.6838
111100 20.6693 16.6312 16.898 54.1985
111200 20.7435 16.1618 17.5825 54.4879
111300 20.6087 16.6088 16.8535 54.071
111400 20.7134 16.8457 16.9361 54.4951
111500 21.157 16.8109 17.3553 55.3231
111600 19.9787 16.9186 17.3061 54.2034
111700 20.5877 16.3671 17.4231 54.3779
111800 21.0537 16.1833 17.0861 54.3231
111900 20.0365 16.5373 18.072 54.6458
112000 20.5569 16.6496 17.3382 54.5447
112100 20.4101 16.66 17.7999 54.8701
112200 19.6875 16.3601 18.2055 54.2532
112300 19.8882 16.7726 17.9227 54.5835
112400 20.2054 17.0277 18.1521 55.3851
112500 20.5035 16.7005 18.4622 55.6662
112600 19.3638 16.837 17.96 54.1607
112700 20.2622 16.231 17.7762 54.2694
112800 20.5278 16.9277 18.1368 55.5923
112900 20.4412 16.6566 17.9556 55.0534
113000 20.2225 16.9313 17.7008 54.8546
113100 20.211 17.1614 18.0642 55.4366
113200 20.7857 16.5945 17.1924 54.5726
113300 20.8228 16.7408 16.7189 54.2825
113400 20.5274 16.3745 17.2993 54.2012
113500 19.982 16.4043 17.5251 53.9114
113600 20.431 16.2711 17.9962 54.6983
113700 20.4399 16.7175 17.5731 54.7305
113800 20.8445 16.1843 17.52 54.5488
113900 21.1602 16.4014 18.0429 55.6045
114000 20.812 16.0469 17.6446 54.5035
114100 20.6109 16.6659 17.4606 54.7374
114200 20.3842 16.5598 17.4555 54.3994
114300 20.5701 16.5747 17.9978 55.1427
114400 20.4638 16.9625 17.8981 55.3243
114500 20.811 16.78 17.2285 54.8195
114600 20.5343 16.5047 17.723 54.7619
114700 21.1357 16.7859 17.3358 55.2574
114800 20.3774 17.3276 17.3819 55.087
114900 20.7125 16.5158 17.5 54.7283
115000 20.9818 16.3875 17.9993 55.3686
115100 20.3927 17.0366 18.215 55.6443
115200 20.986 16.6996 17.6776 55.3632
115300 21.0869 16.6625 17.2331 54.9825
115400 20.417 17.0845 17.5778 55.0793
115500 21.0254 16.5876 17.2265 54.8395
115600 21.1117 16.8231 17.0753 55.0101
115700 20.0981 16.3553 17.5561 54.0094
115800 20.1827 16.5382 17.3585 54.0794
115900 20.7654 16.3408 18.111 55.2173
116000 21.4541 16.6458 17.8791 55.9791
116100 20.436 16.3578 17.9625 54.7563
116200 21.2039 17.424 18.2408 56.8687
116300 21.2891 17.7518 18.179 57.2199
116400 21.3627 17.2286 18.5516 57.1428
116500 21.4387 17.7944 18.6961 57.9292
116600 21.3079 17.7212 18.4983 57.5274
116700 21.7989 18.1285 19.282 59.2094
116800 22.6964 18.6188 18.5483 59.8635
116900 21.9245 18.2238 18.9411 59.0894
117000 22.0636 18.1577 18.4711 58.6923
117100 22.0369 18.1099 18.6205 58.7673
117200 21.3672 18.3708 18.7738 58.5118
117300 21.8536 17.9186 18.563 58.3352
117400 21.4838 17.4402 18.3286 57.2526
117500 22.2228 17.8334 18.1864 58.2426
117600 21.8692 17.8936 19.0281 58.7909
117700 22.0499 17.8986 18.4036 58.3521
117800 21.2585 18.2842 18.6368 58.1794
117900 21.5597 18.4254 18.8934 58.8785
118000 21.2563 18.272 19.0274 58.5557
118100 22.0024 18.6824 19.3051 59.9899
118200 21.5163 18.9818 18.9893 59.4875
118300 20.8093 18.8213 19.4642 59.0948
118400 20.6458 18.959 18.9963 58.6011
118500 21.1235 18.8445 19.6952 59.6632
118600 21.2913 18.677 19.2994 59.2677
118700 21.2804 19.177 19.2199 59.6773
118800 21.2227 18.7901 19.235 59.2479
118900 21.3311 19.0726 19.4221 59.8257
119000 20.7742 18.9221 19.1164 58.8127
119100 21.3478 19.031 18.8863 59.2651
119200 21.4848 18.1438 19.3052 58.9338
119300 21.8898 18.3089 19.052 59.2506
119400 21.6894 18.2864 18.6475 58.6233
119500 21.7955 18.4556 19.2634 59.5146
119600 21.7109 18.4359 18.729 58.8759
119700 21.6788 18.7142 18.561 58.954
119800 21.1564 18.8617 19.4184 59.4365
119900 21.3084 19.1499 18.7154 59.1738
120000 21.0539 18.7262 19.0348 58.8149
120100 21.6951 19.0642 18.7763 59.5356
120200 21.54 19.1611 19.9997 60.7009
120300 22.2214 19.0033 19.3465 60.5712
